2023-10-04 12:37:40 | INFO | model_worker | args: Namespace(host='localhost', port=21018, worker_address='http://localhost:21018', controller_address='http://localhost:21017', model_path='/data/ckpts/huggingface/models/models--lmsys--longchat-7b-32k-v1.5/snapshots/16deb633ef4d6a18d5750239edc5a85ffeaf3918', revision='main', device='cuda', gpus=None, num_gpus=1, max_gpu_memory=None, load_8bit=False, cpu_offloading=False, gptq_ckpt=None, gptq_wbits=16, gptq_groupsize=-1, gptq_act_order=False, awq_ckpt=None, awq_wbits=16, awq_groupsize=-1, model_names=['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002'], conv_template=None, limit_worker_concurrency=5, stream_interval=2, no_register=False)
2023-10-04 12:37:40 | INFO | model_worker | Loading the model ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002'] on worker ac9541d2 ...
2023-10-04 12:37:40 | ERROR | stderr | Loading checkpoint shards:   0%|                                                                                                            | 0/2 [00:00<?, ?it/s]
2023-10-04 12:37:48 | ERROR | stderr | Loading checkpoint shards:  50%|██████████████████████████████████████████████████                                                  | 1/2 [00:07<00:07,  7.82s/it]
2023-10-04 12:37:51 | ERROR | stderr | Loading checkpoint shards: 100%|████████████████████████████████████████████████████████████████████████████████████████████████████| 2/2 [00:10<00:00,  5.03s/it]
2023-10-04 12:37:51 | ERROR | stderr | Loading checkpoint shards: 100%|████████████████████████████████████████████████████████████████████████████████████████████████████| 2/2 [00:10<00:00,  5.45s/it]
2023-10-04 12:37:51 | ERROR | stderr | 
2023-10-04 12:37:59 | INFO | model_worker | Register to controller
2023-10-04 12:37:59 | ERROR | stderr | [32mINFO[0m:     Started server process [[36m1872653[0m]
2023-10-04 12:37:59 | ERROR | stderr | [32mINFO[0m:     Waiting for application startup.
2023-10-04 12:37:59 | ERROR | stderr | [32mINFO[0m:     Application startup complete.
2023-10-04 12:37:59 | ERROR | stderr | [32mINFO[0m:     Uvicorn running on [1mhttp://localhost:21018[0m (Press CTRL+C to quit)
2023-10-04 12:38:44 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 12:39:29 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 12:40:14 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 12:40:59 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 12:41:44 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 12:42:29 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 12:43:14 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 12:43:59 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 12:44:44 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 12:45:29 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 12:46:14 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 12:46:59 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 12:47:44 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 12:48:29 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 12:49:14 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 12:49:59 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 12:50:44 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 12:51:29 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 12:52:15 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 12:53:00 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 12:53:45 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 12:54:30 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 12:55:15 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 12:56:00 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 12:56:45 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 12:57:30 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 12:58:15 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 12:59:00 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 12:59:45 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:00:30 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:01:15 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:02:00 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:02:45 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:03:30 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:04:15 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:05:00 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:05:45 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:06:30 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:07:15 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:08:00 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:08:46 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:09:31 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:10:16 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:11:01 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:11:46 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:12:31 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:13:16 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:14:01 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:14:46 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:15:31 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:16:16 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:17:01 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:17:46 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:18:31 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:19:16 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:20:01 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:20:46 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:21:31 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:22:16 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:23:01 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:23:46 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:24:31 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:25:16 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:26:01 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:26:47 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:27:32 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:28:17 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:29:02 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:29:47 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:30:32 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:31:17 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:32:02 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
2023-10-04 13:32:47 | INFO | model_worker | Send heart beat. Models: ['gpt-3.5-turbo', 'text-davinci-003', 'text-embedding-ada-002']. Semaphore: None. call_ct: 0. worker_id: ac9541d2. 
